pref	genome	S_alg	k	d	M_alg	real(s)	sys(s)	user(s)	percent_CPU	max_RAM(kb)	FS_inputs	FS_outputs	elapsed_time_alt(s)
spneumoniae.S_greedytigs.k_21.d_na.M_ones	spneumoniae	greedytigs	21	na	ones	0.49	0.01	0.47	99%	38008	0	0	0.501569
spneumoniae.S_greedytigs.k_21.d_na.M_runs	spneumoniae	greedytigs	21	na	runs	1.49	0.06	1.42	99%	269048	0	0	1.501316
spneumoniae.S_greedytigs.k_21.d_na.M_runsapprox	spneumoniae	greedytigs	21	na	runsapprox	1.45	0.08	1.36	99%	269048	0	0	1.458253
spneumoniae.S_greedytigs.k_21.d_na.M_zeros	spneumoniae	greedytigs	21	na	zeros	0.45	0.01	0.44	99%	38008	0	0	0.463534
spneumoniae.S_matchtigs.k_21.d_na.M_default	spneumoniae	matchtigs	21	na	default	0.10	0.03	0.06	103%	22352	0	0	0.112614
spneumoniae.S_matchtigs.k_21.d_na.M_ones	spneumoniae	matchtigs	21	na	ones	0.59	0.01	0.58	99%	38008	0	0	0.597557
spneumoniae.S_matchtigs.k_21.d_na.M_runs	spneumoniae	matchtigs	21	na	runs	1.42	0.07	1.34	99%	269032	0	0	1.42526
spneumoniae.S_matchtigs.k_21.d_na.M_runsapprox	spneumoniae	matchtigs	21	na	runsapprox	1.42	0.07	1.35	99%	269032	0	0	1.432181
spneumoniae.S_matchtigs.k_21.d_na.M_zeros	spneumoniae	matchtigs	21	na	zeros	0.45	0.02	0.42	99%	38008	0	0	0.453896
spneumoniae.S_prophasm.k_21.d_na.M_default	spneumoniae	prophasm	21	na	default	0.11	0.03	0.10	113%	22352	0	0	0.130282
spneumoniae.S_prophasm.k_21.d_na.M_ones	spneumoniae	prophasm	21	na	ones	0.51	0.00	0.50	99%	38008	0	0	0.523349
spneumoniae.S_prophasm.k_21.d_na.M_runs	spneumoniae	prophasm	21	na	runs	1.48	0.07	1.41	99%	268856	0	0	1.494046
spneumoniae.S_prophasm.k_21.d_na.M_runsapprox	spneumoniae	prophasm	21	na	runsapprox	1.53	0.07	1.45	99%	268856	0	0	1.539264
spneumoniae.S_prophasm.k_21.d_na.M_zeros	spneumoniae	prophasm	21	na	zeros	0.46	0.01	0.44	99%	38008	0	0	0.469341
spneumoniae.S_eulertigs.k_22.d_na.M_default	spneumoniae	eulertigs	22	na	default	0.11	0.01	0.10	105%	22352	0	0	0.122023
spneumoniae.S_eulertigs.k_22.d_na.M_ones	spneumoniae	eulertigs	22	na	ones	0.52	0.01	0.50	100%	38008	0	0	0.525635
spneumoniae.S_eulertigs.k_22.d_na.M_runs	spneumoniae	eulertigs	22	na	runs	1.44	0.07	1.36	99%	268872	0	0	1.450583
spneumoniae.S_eulertigs.k_22.d_na.M_runsapprox	spneumoniae	eulertigs	22	na	runsapprox	1.45	0.06	1.39	99%	268872	0	0	1.463371
spneumoniae.S_eulertigs.k_22.d_na.M_zeros	spneumoniae	eulertigs	22	na	zeros	0.45	0.00	0.45	100%	38008	0	0	0.461477
spneumoniae.S_greedytigs.k_22.d_na.M_default	spneumoniae	greedytigs	22	na	default	0.09	0.00	0.08	104%	22352	0	0	0.106241
spneumoniae.S_greedytigs.k_22.d_na.M_ones	spneumoniae	greedytigs	22	na	ones	0.47	0.00	0.46	99%	38008	0	0	0.476742
spneumoniae.S_greedytigs.k_22.d_na.M_runs	spneumoniae	greedytigs	22	na	runs	1.46	0.07	1.38	99%	269100	0	0	1.472721
spneumoniae.S_greedytigs.k_22.d_na.M_runsapprox	spneumoniae	greedytigs	22	na	runsapprox	1.42	0.07	1.34	99%	269100	0	0	1.425559
spneumoniae.S_greedytigs.k_22.d_na.M_zeros	spneumoniae	greedytigs	22	na	zeros	0.45	0.00	0.44	99%	38008	0	0	0.459161
spneumoniae.S_matchtigs.k_22.d_na.M_default	spneumoniae	matchtigs	22	na	default	0.11	0.02	0.09	102%	22352	0	0	0.12348
spneumoniae.S_matchtigs.k_22.d_na.M_ones	spneumoniae	matchtigs	22	na	ones	0.48	0.00	0.47	100%	38008	0	0	0.484911
spneumoniae.S_matchtigs.k_22.d_na.M_runs	spneumoniae	matchtigs	22	na	runs	1.70	0.09	1.60	99%	269052	0	0	1.708225
spneumoniae.S_matchtigs.k_22.d_na.M_runsapprox	spneumoniae	matchtigs	22	na	runsapprox	1.46	0.08	1.38	99%	269052	0	0	1.465584
spneumoniae.S_matchtigs.k_22.d_na.M_zeros	spneumoniae	matchtigs	22	na	zeros	0.45	0.00	0.44	99%	38008	0	0	0.454582
spneumoniae.S_prophasm.k_22.d_na.M_default	spneumoniae	prophasm	22	na	default	0.11	0.01	0.11	117%	22352	0	0	0.11821
spneumoniae.S_prophasm.k_22.d_na.M_ones	spneumoniae	prophasm	22	na	ones	0.47	0.01	0.46	99%	38008	0	0	0.478297
spneumoniae.S_prophasm.k_22.d_na.M_runs	spneumoniae	prophasm	22	na	runs	1.48	0.09	1.38	99%	268868	0	0	1.491897
spneumoniae.S_prophasm.k_22.d_na.M_runsapprox	spneumoniae	prophasm	22	na	runsapprox	1.53	0.09	1.43	99%	268868	0	0	1.538029
spneumoniae.S_prophasm.k_22.d_na.M_zeros	spneumoniae	prophasm	22	na	zeros	0.45	0.01	0.43	99%	38008	0	0	0.457205
spneumoniae.S_eulertigs.k_23.d_na.M_default	spneumoniae	eulertigs	23	na	default	0.11	0.01	0.10	105%	22352	0	0	0.125195
spneumoniae.S_eulertigs.k_23.d_na.M_ones	spneumoniae	eulertigs	23	na	ones	0.51	0.01	0.50	99%	38008	0	0	0.520756
spneumoniae.S_eulertigs.k_23.d_na.M_runs	spneumoniae	eulertigs	23	na	runs	1.46	0.07	1.38	99%	268884	0	0	1.466726
spneumoniae.S_eulertigs.k_23.d_na.M_runsapprox	spneumoniae	eulertigs	23	na	runsapprox	1.54	0.08	1.45	99%	268884	0	0	1.546502
spneumoniae.S_eulertigs.k_23.d_na.M_zeros	spneumoniae	eulertigs	23	na	zeros	0.56	0.00	0.55	99%	38008	0	0	0.572707
spneumoniae.S_greedytigs.k_23.d_na.M_default	spneumoniae	greedytigs	23	na	default	0.09	0.02	0.07	103%	22352	0	0	0.105535
spneumoniae.S_greedytigs.k_23.d_na.M_ones	spneumoniae	greedytigs	23	na	ones	0.47	0.00	0.46	99%	38008	0	0	0.480007
spneumoniae.S_greedytigs.k_23.d_na.M_runs	spneumoniae	greedytigs	23	na	runs	1.43	0.09	1.34	99%	269044	0	0	1.442503
spneumoniae.S_greedytigs.k_23.d_na.M_runsapprox	spneumoniae	greedytigs	23	na	runsapprox	1.88	0.09	1.79	99%	269044	0	0	1.89185
spneumoniae.S_greedytigs.k_23.d_na.M_zeros	spneumoniae	greedytigs	23	na	zeros	0.45	0.01	0.44	100%	38008	0	0	0.461668
spneumoniae.S_matchtigs.k_23.d_na.M_default	spneumoniae	matchtigs	23	na	default	0.10	0.02	0.08	100%	22352	0	0	0.111697
spneumoniae.S_matchtigs.k_23.d_na.M_ones	spneumoniae	matchtigs	23	na	ones	0.48	0.02	0.46	99%	38008	0	0	0.486788
spneumoniae.S_matchtigs.k_23.d_na.M_runs	spneumoniae	matchtigs	23	na	runs	1.43	0.10	1.32	99%	269004	0	0	1.437081
spneumoniae.S_matchtigs.k_23.d_na.M_runsapprox	spneumoniae	matchtigs	23	na	runsapprox	1.43	0.07	1.35	99%	269004	0	0	1.434862
spneumoniae.S_matchtigs.k_23.d_na.M_zeros	spneumoniae	matchtigs	23	na	zeros	0.45	0.01	0.44	99%	38008	0	0	0.462881
spneumoniae.S_prophasm.k_23.d_na.M_default	spneumoniae	prophasm	23	na	default	0.10	0.02	0.10	114%	22352	0	0	0.116213
spneumoniae.S_prophasm.k_23.d_na.M_ones	spneumoniae	prophasm	23	na	ones	0.47	0.01	0.46	99%	38008	0	0	0.478759
spneumoniae.S_prophasm.k_23.d_na.M_runs	spneumoniae	prophasm	23	na	runs	1.49	0.08	1.40	99%	268872	0	0	1.49952
spneumoniae.S_prophasm.k_23.d_na.M_runsapprox	spneumoniae	prophasm	23	na	runsapprox	1.58	0.11	1.46	99%	268872	0	0	1.589796
spneumoniae.S_prophasm.k_23.d_na.M_zeros	spneumoniae	prophasm	23	na	zeros	0.46	0.02	0.43	99%	38008	0	0	0.470051
spneumoniae.S_eulertigs.k_24.d_na.M_default	spneumoniae	eulertigs	24	na	default	0.11	0.01	0.10	103%	22352	0	0	0.12287
spneumoniae.S_eulertigs.k_24.d_na.M_ones	spneumoniae	eulertigs	24	na	ones	0.64	0.02	0.62	99%	38008	0	0	0.65233
spneumoniae.S_eulertigs.k_24.d_na.M_runs	spneumoniae	eulertigs	24	na	runs	1.50	0.07	1.41	99%	268884	0	0	1.505862
spneumoniae.S_eulertigs.k_24.d_na.M_runsapprox	spneumoniae	eulertigs	24	na	runsapprox	1.42	0.07	1.35	99%	268884	0	0	1.428718
spneumoniae.S_eulertigs.k_24.d_na.M_zeros	spneumoniae	eulertigs	24	na	zeros	0.46	0.00	0.45	100%	38008	0	0	0.465482
spneumoniae.S_greedytigs.k_24.d_na.M_default	spneumoniae	greedytigs	24	na	default	0.11	0.02	0.09	101%	22352	0	0	0.12086
spneumoniae.S_greedytigs.k_24.d_na.M_ones	spneumoniae	greedytigs	24	na	ones	0.49	0.01	0.48	100%	38008	0	0	0.496431
spneumoniae.S_greedytigs.k_24.d_na.M_runs	spneumoniae	greedytigs	24	na	runs	1.45	0.06	1.38	99%	269036	0	0	1.454279
spneumoniae.S_greedytigs.k_24.d_na.M_runsapprox	spneumoniae	greedytigs	24	na	runsapprox	1.41	0.06	1.35	99%	269036	0	0	1.423492
spneumoniae.S_greedytigs.k_24.d_na.M_zeros	spneumoniae	greedytigs	24	na	zeros	0.46	0.00	0.46	100%	38008	0	0	0.466427
spneumoniae.S_matchtigs.k_24.d_na.M_default	spneumoniae	matchtigs	24	na	default	0.09	0.01	0.08	104%	22088	0	0	0.101921
spneumoniae.S_matchtigs.k_24.d_na.M_ones	spneumoniae	matchtigs	24	na	ones	0.47	0.02	0.45	100%	38008	0	0	0.481401
spneumoniae.S_matchtigs.k_24.d_na.M_runs	spneumoniae	matchtigs	24	na	runs	1.43	0.09	1.33	99%	269016	0	0	1.436516
spneumoniae.S_matchtigs.k_24.d_na.M_runsapprox	spneumoniae	matchtigs	24	na	runsapprox	1.73	0.10	1.62	99%	269016	0	0	1.735111
spneumoniae.S_matchtigs.k_24.d_na.M_zeros	spneumoniae	matchtigs	24	na	zeros	0.46	0.00	0.45	99%	38008	0	0	0.470116
spneumoniae.S_prophasm.k_24.d_na.M_default	spneumoniae	prophasm	24	na	default	0.09	0.02	0.08	118%	22352	0	0	0.107822
spneumoniae.S_prophasm.k_24.d_na.M_ones	spneumoniae	prophasm	24	na	ones	0.49	0.00	0.49	99%	38008	0	0	0.503067
spneumoniae.S_prophasm.k_24.d_na.M_runs	spneumoniae	prophasm	24	na	runs	1.48	0.08	1.39	99%	268864	0	0	1.486927
spneumoniae.S_prophasm.k_24.d_na.M_runsapprox	spneumoniae	prophasm	24	na	runsapprox	1.43	0.09	1.34	99%	268864	0	0	1.439823
spneumoniae.S_prophasm.k_24.d_na.M_zeros	spneumoniae	prophasm	24	na	zeros	0.46	0.01	0.43	99%	38008	0	0	0.463898
spneumoniae.S_eulertigs.k_31.d_na.M_default	spneumoniae	eulertigs	31	na	default	0.10	0.02	0.08	100%	22352	0	0	0.117961
spneumoniae.S_eulertigs.k_31.d_na.M_ones	spneumoniae	eulertigs	31	na	ones	0.53	0.00	0.52	100%	38008	0	0	0.536198
spneumoniae.S_eulertigs.k_31.d_na.M_runs	spneumoniae	eulertigs	31	na	runs	1.44	0.07	1.37	99%	268864	0	0	1.45053
spneumoniae.S_eulertigs.k_31.d_na.M_runsapprox	spneumoniae	eulertigs	31	na	runsapprox	1.62	0.06	1.55	99%	268864	0	0	1.627764
spneumoniae.S_eulertigs.k_31.d_na.M_zeros	spneumoniae	eulertigs	31	na	zeros	0.45	0.01	0.44	99%	38008	0	0	0.462271
spneumoniae.S_greedytigs.k_31.d_na.M_default	spneumoniae	greedytigs	31	na	default	0.10	0.02	0.07	102%	22352	0	0	0.113216
spneumoniae.S_greedytigs.k_31.d_na.M_ones	spneumoniae	greedytigs	31	na	ones	0.51	0.00	0.51	99%	38008	0	0	0.519496
spneumoniae.S_greedytigs.k_31.d_na.M_runs	spneumoniae	greedytigs	31	na	runs	1.52	0.05	1.46	99%	269092	0	0	1.524956
spneumoniae.S_greedytigs.k_31.d_na.M_runsapprox	spneumoniae	greedytigs	31	na	runsapprox	1.49	0.05	1.44	99%	269092	0	0	1.502306
spneumoniae.S_greedytigs.k_31.d_na.M_zeros	spneumoniae	greedytigs	31	na	zeros	0.45	0.01	0.44	99%	38008	0	0	0.461795
spneumoniae.S_matchtigs.k_31.d_na.M_default	spneumoniae	matchtigs	31	na	default	0.10	0.02	0.08	103%	22616	0	0	0.113823
spneumoniae.S_matchtigs.k_31.d_na.M_ones	spneumoniae	matchtigs	31	na	ones	0.63	0.01	0.62	99%	38008	0	0	0.642859
spneumoniae.S_matchtigs.k_31.d_na.M_runs	spneumoniae	matchtigs	31	na	runs	1.47	0.10	1.37	99%	269008	0	0	1.479533
spneumoniae.S_matchtigs.k_31.d_na.M_runsapprox	spneumoniae	matchtigs	31	na	runsapprox	1.47	0.07	1.39	99%	269008	0	0	1.478721
spneumoniae.S_matchtigs.k_31.d_na.M_zeros	spneumoniae	matchtigs	31	na	zeros	0.47	0.02	0.44	99%	38008	0	0	0.47956
spneumoniae.S_prophasm.k_31.d_na.M_default	spneumoniae	prophasm	31	na	default	0.09	0.01	0.10	118%	22352	0	0	0.108442
spneumoniae.S_prophasm.k_31.d_na.M_ones	spneumoniae	prophasm	31	na	ones	0.48	0.01	0.47	100%	38008	0	0	0.492886
spneumoniae.S_prophasm.k_31.d_na.M_runs	spneumoniae	prophasm	31	na	runs	1.54	0.03	1.50	99%	268852	0	0	1.546429
spneumoniae.S_prophasm.k_31.d_na.M_runsapprox	spneumoniae	prophasm	31	na	runsapprox	1.47	0.08	1.38	99%	268852	0	0	1.476562
spneumoniae.S_prophasm.k_31.d_na.M_zeros	spneumoniae	prophasm	31	na	zeros	0.46	0.00	0.46	99%	38008	0	0	0.470953
streptococcus_pneumoniae-large.S_eulertigs.k_8.d_na.M_default	streptococcus_pneumoniae-large	eulertigs	8	na	default	Command exited with non-zero status 120	0.087042	na	na	na	na	na	na
streptococcus_pneumoniae-large.S_eulertigs.k_8.d_na.M_ones	streptococcus_pneumoniae-large	eulertigs	8	na	ones	0.00	0.00	0.00	100%	4724	0	0	0.012784
streptococcus_pneumoniae-large.S_eulertigs.k_8.d_na.M_runs	streptococcus_pneumoniae-large	eulertigs	8	na	runs	0.01	0.00	0.01	100%	7848	0	0	0.022629
streptococcus_pneumoniae-large.S_eulertigs.k_8.d_na.M_runsapprox	streptococcus_pneumoniae-large	eulertigs	8	na	runsapprox	0.02	0.00	0.01	100%	7848	0	0	0.024575
streptococcus_pneumoniae-large.S_eulertigs.k_8.d_na.M_zeros	streptococcus_pneumoniae-large	eulertigs	8	na	zeros	0.01	0.00	0.01	100%	4724	0	0	0.018716
streptococcus_pneumoniae-large.S_greedytigs.k_8.d_na.M_default	streptococcus_pneumoniae-large	greedytigs	8	na	default	Command exited with non-zero status 120	0.070425	na	na	na	na	na	na
streptococcus_pneumoniae-large.S_greedytigs.k_8.d_na.M_ones	streptococcus_pneumoniae-large	greedytigs	8	na	ones	0.00	0.00	0.00	100%	4724	0	0	0.009451
streptococcus_pneumoniae-large.S_greedytigs.k_8.d_na.M_runs	streptococcus_pneumoniae-large	greedytigs	8	na	runs	0.01	0.00	0.01	100%	7848	0	0	0.02161
streptococcus_pneumoniae-large.S_greedytigs.k_8.d_na.M_runsapprox	streptococcus_pneumoniae-large	greedytigs	8	na	runsapprox	0.02	0.00	0.01	95%	7848	0	0	0.027304
streptococcus_pneumoniae-large.S_greedytigs.k_8.d_na.M_zeros	streptococcus_pneumoniae-large	greedytigs	8	na	zeros	0.01	0.00	0.00	83%	4724	0	0	0.015586
streptococcus_pneumoniae-large.S_prophasm.k_8.d_na.M_default	streptococcus_pneumoniae-large	prophasm	8	na	default	Command exited with non-zero status 120	0.085002	na	na	na	na	na	na
streptococcus_pneumoniae-large.S_prophasm.k_8.d_na.M_ones	streptococcus_pneumoniae-large	prophasm	8	na	ones	0.01	0.00	0.00	90%	4724	0	0	0.013891
streptococcus_pneumoniae-large.S_prophasm.k_8.d_na.M_runs	streptococcus_pneumoniae-large	prophasm	8	na	runs	0.01	0.00	0.01	100%	7848	0	0	0.022147
streptococcus_pneumoniae-large.S_prophasm.k_8.d_na.M_runsapprox	streptococcus_pneumoniae-large	prophasm	8	na	runsapprox	0.01	0.00	0.01	94%	7848	0	0	0.021271
streptococcus_pneumoniae-large.S_prophasm.k_8.d_na.M_zeros	streptococcus_pneumoniae-large	prophasm	8	na	zeros	0.00	0.00	0.00	85%	4724	0	0	0.010231
streptococcus_pneumoniae-large.S_eulertigs.k_9.d_na.M_default	streptococcus_pneumoniae-large	eulertigs	9	na	default	Command exited with non-zero status 120	0.076265	na	na	na	na	na	na
streptococcus_pneumoniae-large.S_eulertigs.k_9.d_na.M_ones	streptococcus_pneumoniae-large	eulertigs	9	na	ones	0.02	0.00	0.01	100%	6260	0	0	0.02442
streptococcus_pneumoniae-large.S_eulertigs.k_9.d_na.M_runs	streptococcus_pneumoniae-large	eulertigs	9	na	runs	0.08	0.00	0.08	100%	18084	0	0	0.088862
streptococcus_pneumoniae-large.S_eulertigs.k_9.d_na.M_runsapprox	streptococcus_pneumoniae-large	eulertigs	9	na	runsapprox	0.05	0.01	0.04	100%	18084	0	0	0.060358
streptococcus_pneumoniae-large.S_eulertigs.k_9.d_na.M_zeros	streptococcus_pneumoniae-large	eulertigs	9	na	zeros	0.02	0.00	0.01	95%	6260	0	0	0.025669
streptococcus_pneumoniae-large.S_greedytigs.k_9.d_na.M_default	streptococcus_pneumoniae-large	greedytigs	9	na	default	Command exited with non-zero status 120	0.077335	na	na	na	na	na	na
streptococcus_pneumoniae-large.S_greedytigs.k_9.d_na.M_ones	streptococcus_pneumoniae-large	greedytigs	9	na	ones	0.02	0.00	0.01	100%	6260	0	0	0.025279
streptococcus_pneumoniae-large.S_greedytigs.k_9.d_na.M_runs	streptococcus_pneumoniae-large	greedytigs	9	na	runs	0.05	0.00	0.05	100%	18084	0	0	0.062797
streptococcus_pneumoniae-large.S_greedytigs.k_9.d_na.M_runsapprox	streptococcus_pneumoniae-large	greedytigs	9	na	runsapprox	0.06	0.00	0.05	100%	18084	0	0	0.07042
streptococcus_pneumoniae-large.S_greedytigs.k_9.d_na.M_zeros	streptococcus_pneumoniae-large	greedytigs	9	na	zeros	0.01	0.00	0.01	100%	6260	0	0	0.023467
streptococcus_pneumoniae-large.S_prophasm.k_9.d_na.M_default	streptococcus_pneumoniae-large	prophasm	9	na	default	Command exited with non-zero status 120	0.067041	na	na	na	na	na	na
streptococcus_pneumoniae-large.S_prophasm.k_9.d_na.M_ones	streptococcus_pneumoniae-large	prophasm	9	na	ones	0.02	0.00	0.02	96%	6260	0	0	0.034156
streptococcus_pneumoniae-large.S_prophasm.k_9.d_na.M_runs	streptococcus_pneumoniae-large	prophasm	9	na	runs	0.05	0.00	0.05	98%	18084	0	0	0.062459
streptococcus_pneumoniae-large.S_prophasm.k_9.d_na.M_runsapprox	streptococcus_pneumoniae-large	prophasm	9	na	runsapprox	0.05	0.00	0.05	98%	18084	0	0	0.063259
streptococcus_pneumoniae-large.S_prophasm.k_9.d_na.M_zeros	streptococcus_pneumoniae-large	prophasm	9	na	zeros	0.02	0.00	0.01	95%	6260	0	0	0.026229
streptococcus_pneumoniae-large.S_eulertigs.k_10.d_na.M_default	streptococcus_pneumoniae-large	eulertigs	10	na	default	Command exited with non-zero status 120	0.094575	na	na	na	na	na	na
streptococcus_pneumoniae-large.S_eulertigs.k_10.d_na.M_ones	streptococcus_pneumoniae-large	eulertigs	10	na	ones	0.07	0.00	0.07	98%	12652	0	0	0.084124
streptococcus_pneumoniae-large.S_eulertigs.k_10.d_na.M_runs	streptococcus_pneumoniae-large	eulertigs	10	na	runs	0.25	0.03	0.22	100%	71672	0	0	0.256041
streptococcus_pneumoniae-large.S_eulertigs.k_10.d_na.M_runsapprox	streptococcus_pneumoniae-large	eulertigs	10	na	runsapprox	0.42	0.04	0.38	99%	71672	0	0	0.427025
streptococcus_pneumoniae-large.S_eulertigs.k_10.d_na.M_zeros	streptococcus_pneumoniae-large	eulertigs	10	na	zeros	0.07	0.00	0.06	98%	12652	0	0	0.077066
streptococcus_pneumoniae-large.S_greedytigs.k_10.d_na.M_default	streptococcus_pneumoniae-large	greedytigs	10	na	default	Command exited with non-zero status 120	0.092576	na	na	na	na	na	na
streptococcus_pneumoniae-large.S_greedytigs.k_10.d_na.M_ones	streptococcus_pneumoniae-large	greedytigs	10	na	ones	0.07	0.00	0.06	100%	12652	0	0	0.076049
streptococcus_pneumoniae-large.S_greedytigs.k_10.d_na.M_runs	streptococcus_pneumoniae-large	greedytigs	10	na	runs	0.25	0.02	0.22	99%	71672	0	0	0.256346
streptococcus_pneumoniae-large.S_greedytigs.k_10.d_na.M_runsapprox	streptococcus_pneumoniae-large	greedytigs	10	na	runsapprox	0.25	0.05	0.20	99%	71672	0	0	0.25811
streptococcus_pneumoniae-large.S_greedytigs.k_10.d_na.M_zeros	streptococcus_pneumoniae-large	greedytigs	10	na	zeros	0.07	0.00	0.07	98%	12652	0	0	0.078703
streptococcus_pneumoniae-large.S_prophasm.k_10.d_na.M_default	streptococcus_pneumoniae-large	prophasm	10	na	default	Command exited with non-zero status 120	0.091101	na	na	na	na	na	na
streptococcus_pneumoniae-large.S_prophasm.k_10.d_na.M_ones	streptococcus_pneumoniae-large	prophasm	10	na	ones	0.07	0.00	0.07	98%	12652	0	0	0.082882
streptococcus_pneumoniae-large.S_prophasm.k_10.d_na.M_runs	streptococcus_pneumoniae-large	prophasm	10	na	runs	0.26	0.02	0.24	100%	71968	0	0	0.272367
streptococcus_pneumoniae-large.S_prophasm.k_10.d_na.M_runsapprox	streptococcus_pneumoniae-large	prophasm	10	na	runsapprox	0.27	0.04	0.23	99%	71968	0	0	0.277164
streptococcus_pneumoniae-large.S_prophasm.k_10.d_na.M_zeros	streptococcus_pneumoniae-large	prophasm	10	na	zeros	0.07	0.00	0.07	98%	12652	0	0	0.078862
streptococcus_pneumoniae-large.S_eulertigs.k_11.d_na.M_default	streptococcus_pneumoniae-large	eulertigs	11	na	default	Command exited with non-zero status 120	0.111129	na	na	na	na	na	na
streptococcus_pneumoniae-large.S_eulertigs.k_11.d_na.M_ones	streptococcus_pneumoniae-large	eulertigs	11	na	ones	0.46	0.01	0.44	99%	38008	0	0	0.469191
streptococcus_pneumoniae-large.S_eulertigs.k_11.d_na.M_runs	streptococcus_pneumoniae-large	eulertigs	11	na	runs	1.51	0.09	1.42	99%	235932	0	0	1.523678
streptococcus_pneumoniae-large.S_eulertigs.k_11.d_na.M_runsapprox	streptococcus_pneumoniae-large	eulertigs	11	na	runsapprox	1.50	0.06	1.43	99%	235932	0	0	1.506993
streptococcus_pneumoniae-large.S_eulertigs.k_11.d_na.M_zeros	streptococcus_pneumoniae-large	eulertigs	11	na	zeros	0.46	0.00	0.45	99%	38008	0	0	0.464897
streptococcus_pneumoniae-large.S_greedytigs.k_11.d_na.M_default	streptococcus_pneumoniae-large	greedytigs	11	na	default	Command exited with non-zero status 120	0.125181	na	na	na	na	na	na
streptococcus_pneumoniae-large.S_greedytigs.k_11.d_na.M_ones	streptococcus_pneumoniae-large	greedytigs	11	na	ones	0.70	0.00	0.69	99%	38008	0	0	0.708807
streptococcus_pneumoniae-large.S_greedytigs.k_11.d_na.M_runs	streptococcus_pneumoniae-large	greedytigs	11	na	runs	1.44	0.04	1.39	99%	234924	0	0	1.444511
streptococcus_pneumoniae-large.S_greedytigs.k_11.d_na.M_runsapprox	streptococcus_pneumoniae-large	greedytigs	11	na	runsapprox	1.87	0.08	1.79	99%	234924	0	0	1.88393
streptococcus_pneumoniae-large.S_greedytigs.k_11.d_na.M_zeros	streptococcus_pneumoniae-large	greedytigs	11	na	zeros	0.44	0.01	0.42	99%	38008	0	0	0.446557
streptococcus_pneumoniae-large.S_prophasm.k_11.d_na.M_default	streptococcus_pneumoniae-large	prophasm	11	na	default	Command exited with non-zero status 120	0.118991	na	na	na	na	na	na
streptococcus_pneumoniae-large.S_prophasm.k_11.d_na.M_ones	streptococcus_pneumoniae-large	prophasm	11	na	ones	0.48	0.01	0.46	99%	38008	0	0	0.488742
streptococcus_pneumoniae-large.S_prophasm.k_11.d_na.M_runs	streptococcus_pneumoniae-large	prophasm	11	na	runs	1.50	0.07	1.43	99%	237844	0	0	1.512177
streptococcus_pneumoniae-large.S_prophasm.k_11.d_na.M_runsapprox	streptococcus_pneumoniae-large	prophasm	11	na	runsapprox	1.47	0.05	1.41	99%	237844	0	0	1.476276
streptococcus_pneumoniae-large.S_prophasm.k_11.d_na.M_zeros	streptococcus_pneumoniae-large	prophasm	11	na	zeros	0.46	0.02	0.44	99%	38008	0	0	0.468912
streptococcus_pneumoniae-large.S_eulertigs.k_12.d_na.M_default	streptococcus_pneumoniae-large	eulertigs	12	na	default	Command exited with non-zero status 120	0.447124	na	na	na	na	na	na
streptococcus_pneumoniae-large.S_eulertigs.k_12.d_na.M_ones	streptococcus_pneumoniae-large	eulertigs	12	na	ones	3.41	0.02	3.38	99%	141088	0	0	3.414593
streptococcus_pneumoniae-large.S_eulertigs.k_12.d_na.M_runs	streptococcus_pneumoniae-large	eulertigs	12	na	runs	19.03	0.27	18.74	99%	978088	0	0	19.034295
streptococcus_pneumoniae-large.S_eulertigs.k_12.d_na.M_runsapprox	streptococcus_pneumoniae-large	eulertigs	12	na	runsapprox	11.99	0.37	11.60	99%	965892	0	0	11.996468
streptococcus_pneumoniae-large.S_eulertigs.k_12.d_na.M_zeros	streptococcus_pneumoniae-large	eulertigs	12	na	zeros	4.23	0.05	4.16	99%	141088	0	0	4.238967
streptococcus_pneumoniae-large.S_greedytigs.k_12.d_na.M_default	streptococcus_pneumoniae-large	greedytigs	12	na	default	Command exited with non-zero status 120	0.251811	na	na	na	na	na	na
streptococcus_pneumoniae-large.S_greedytigs.k_12.d_na.M_ones	streptococcus_pneumoniae-large	greedytigs	12	na	ones	2.72	0.04	2.67	99%	141088	0	0	2.73336
streptococcus_pneumoniae-large.S_greedytigs.k_12.d_na.M_runs	streptococcus_pneumoniae-large	greedytigs	12	na	runs	7.34	0.21	7.12	99%	915460	0	0	7.35031
streptococcus_pneumoniae-large.S_greedytigs.k_12.d_na.M_runsapprox	streptococcus_pneumoniae-large	greedytigs	12	na	runsapprox	7.35	0.23	7.11	99%	915460	0	0	7.35513
streptococcus_pneumoniae-large.S_greedytigs.k_12.d_na.M_zeros	streptococcus_pneumoniae-large	greedytigs	12	na	zeros	2.65	0.03	2.61	99%	141088	0	0	2.661011
streptococcus_pneumoniae-large.S_prophasm.k_12.d_na.M_default	streptococcus_pneumoniae-large	prophasm	12	na	default	Command exited with non-zero status 120	0.470743	na	na	na	na	na	na
streptococcus_pneumoniae-large.S_prophasm.k_12.d_na.M_ones	streptococcus_pneumoniae-large	prophasm	12	na	ones	3.66	0.03	3.61	99%	141088	0	0	3.66417
streptococcus_pneumoniae-large.S_prophasm.k_12.d_na.M_runs	streptococcus_pneumoniae-large	prophasm	12	na	runs	26.82	0.53	26.27	99%	983128	0	0	26.833422
