pref	genome	S_alg	k	d	M_alg	real(s)	sys(s)	user(s)	percent_CPU	max_RAM(kb)	FS_inputs	FS_outputs	elapsed_time_alt(s)
spneumoniae.S_greedytigs.k_61.d_na.M_runs	spneumoniae	greedytigs	61	na	runs	2.05	0.10	1.95	99%	334564	0	0	2.062202
spneumoniae.S_greedytigs.k_61.d_na.M_runsapprox	spneumoniae	greedytigs	61	na	runsapprox	2.06	0.08	1.97	99%	334564	0	0	2.065269
spneumoniae.S_greedytigs.k_61.d_na.M_zeros	spneumoniae	greedytigs	61	na	zeros	0.70	0.02	0.67	99%	70828	0	0	0.705104
spneumoniae.S_matchtigs.k_61.d_na.M_default	spneumoniae	matchtigs	61	na	default	Command exited with non-zero status 120	0.150772	na	na	na	na	na	na
spneumoniae.S_matchtigs.k_61.d_na.M_ones	spneumoniae	matchtigs	61	na	ones	0.72	0.02	0.70	99%	70824	4264	0	0.728529
spneumoniae.S_matchtigs.k_61.d_na.M_runs	spneumoniae	matchtigs	61	na	runs	2.24	0.07	2.16	99%	334500	0	0	2.251999
spneumoniae.S_matchtigs.k_61.d_na.M_runsapprox	spneumoniae	matchtigs	61	na	runsapprox	2.05	0.09	1.95	99%	334500	0	0	2.059952
spneumoniae.S_matchtigs.k_61.d_na.M_zeros	spneumoniae	matchtigs	61	na	zeros	0.63	0.01	0.62	99%	70824	0	0	0.641781
streptococcus_pneumoniae-large.S_eulertigs.k_8.d_na.M_default	streptococcus_pneumoniae-large	eulertigs	8	na	default	0.06	0.01	0.04	95%	15888	0	0	0.069353
streptococcus_pneumoniae-large.S_eulertigs.k_8.d_na.M_ones	streptococcus_pneumoniae-large	eulertigs	8	na	ones	0.00	0.00	0.00	100%	4732	0	0	0.008951
streptococcus_pneumoniae-large.S_eulertigs.k_8.d_na.M_runs	streptococcus_pneumoniae-large	eulertigs	8	na	runs	0.01	0.00	0.01	94%	7840	0	0	0.019861
streptococcus_pneumoniae-large.S_eulertigs.k_8.d_na.M_runsapprox	streptococcus_pneumoniae-large	eulertigs	8	na	runsapprox	0.03	0.01	0.01	70%	7824	0	0	0.037358
streptococcus_pneumoniae-large.S_eulertigs.k_8.d_na.M_zeros	streptococcus_pneumoniae-large	eulertigs	8	na	zeros	0.01	0.00	0.01	90%	4732	0	0	0.015109
streptococcus_pneumoniae-large.S_greedytigs.k_8.d_na.M_default	streptococcus_pneumoniae-large	greedytigs	8	na	default	0.06	0.00	0.05	96%	15936	0	0	0.065753
streptococcus_pneumoniae-large.S_greedytigs.k_8.d_na.M_ones	streptococcus_pneumoniae-large	greedytigs	8	na	ones	0.01	0.00	0.01	100%	4728	0	0	0.013333
streptococcus_pneumoniae-large.S_greedytigs.k_8.d_na.M_runs	streptococcus_pneumoniae-large	greedytigs	8	na	runs	0.01	0.00	0.00	100%	7832	0	0	0.018601
streptococcus_pneumoniae-large.S_greedytigs.k_8.d_na.M_runsapprox	streptococcus_pneumoniae-large	greedytigs	8	na	runsapprox	0.05	0.00	0.02	46%	7824	0	0	0.055785
streptococcus_pneumoniae-large.S_greedytigs.k_8.d_na.M_zeros	streptococcus_pneumoniae-large	greedytigs	8	na	zeros	0.00	0.00	0.00	100%	4728	0	0	0.010211
streptococcus_pneumoniae-large.S_prophasm.k_8.d_na.M_default	streptococcus_pneumoniae-large	prophasm	8	na	default	0.05	0.01	0.03	96%	15880	0	0	0.059012
streptococcus_pneumoniae-large.S_prophasm.k_8.d_na.M_ones	streptococcus_pneumoniae-large	prophasm	8	na	ones	0.00	0.00	0.00	100%	4728	0	0	0.010544
streptococcus_pneumoniae-large.S_prophasm.k_8.d_na.M_runs	streptococcus_pneumoniae-large	prophasm	8	na	runs	0.01	0.00	0.01	100%	7844	0	0	0.020329
streptococcus_pneumoniae-large.S_prophasm.k_8.d_na.M_runsapprox	streptococcus_pneumoniae-large	prophasm	8	na	runsapprox	0.05	0.00	0.02	54%	7824	0	0	0.06459
streptococcus_pneumoniae-large.S_prophasm.k_8.d_na.M_zeros	streptococcus_pneumoniae-large	prophasm	8	na	zeros	0.01	0.00	0.00	100%	4728	0	0	0.016341
streptococcus_pneumoniae-large.S_eulertigs.k_9.d_na.M_default	streptococcus_pneumoniae-large	eulertigs	9	na	default	0.06	0.01	0.04	96%	16356	0	0	0.067277
streptococcus_pneumoniae-large.S_eulertigs.k_9.d_na.M_ones	streptococcus_pneumoniae-large	eulertigs	9	na	ones	0.04	0.00	0.02	62%	6320	264	0	0.044218
streptococcus_pneumoniae-large.S_eulertigs.k_9.d_na.M_runs	streptococcus_pneumoniae-large	eulertigs	9	na	runs	0.05	0.00	0.04	100%	18120	0	0	0.060188
streptococcus_pneumoniae-large.S_eulertigs.k_9.d_na.M_runsapprox	streptococcus_pneumoniae-large	eulertigs	9	na	runsapprox	0.11	0.02	0.06	71%	18060	0	0	0.128759
streptococcus_pneumoniae-large.S_eulertigs.k_9.d_na.M_zeros	streptococcus_pneumoniae-large	eulertigs	9	na	zeros	0.02	0.00	0.01	100%	6320	0	0	0.028455
streptococcus_pneumoniae-large.S_greedytigs.k_9.d_na.M_default	streptococcus_pneumoniae-large	greedytigs	9	na	default	0.05	0.00	0.04	94%	16356	0	0	0.058199
streptococcus_pneumoniae-large.S_greedytigs.k_9.d_na.M_ones	streptococcus_pneumoniae-large	greedytigs	9	na	ones	0.02	0.00	0.01	96%	6320	0	0	0.029908
streptococcus_pneumoniae-large.S_greedytigs.k_9.d_na.M_runs	streptococcus_pneumoniae-large	greedytigs	9	na	runs	0.05	0.00	0.04	96%	18120	0	0	0.059745
streptococcus_pneumoniae-large.S_greedytigs.k_9.d_na.M_runsapprox	streptococcus_pneumoniae-large	greedytigs	9	na	runsapprox	0.08	0.01	0.06	90%	18060	0	0	0.096079
streptococcus_pneumoniae-large.S_greedytigs.k_9.d_na.M_zeros	streptococcus_pneumoniae-large	greedytigs	9	na	zeros	0.02	0.00	0.02	96%	6320	0	0	0.029229
streptococcus_pneumoniae-large.S_prophasm.k_9.d_na.M_default	streptococcus_pneumoniae-large	prophasm	9	na	default	0.06	0.00	0.05	96%	16180	0	0	0.067895
streptococcus_pneumoniae-large.S_prophasm.k_9.d_na.M_ones	streptococcus_pneumoniae-large	prophasm	9	na	ones	0.02	0.00	0.01	100%	6320	0	0	0.03037
streptococcus_pneumoniae-large.S_prophasm.k_9.d_na.M_runs	streptococcus_pneumoniae-large	prophasm	9	na	runs	0.06	0.01	0.04	80%	18484	272	0	0.06916
streptococcus_pneumoniae-large.S_prophasm.k_9.d_na.M_runsapprox	streptococcus_pneumoniae-large	prophasm	9	na	runsapprox	0.10	0.01	0.07	83%	18060	0	0	0.118889
streptococcus_pneumoniae-large.S_prophasm.k_9.d_na.M_zeros	streptococcus_pneumoniae-large	prophasm	9	na	zeros	0.02	0.00	0.02	96%	6320	0	0	0.029822
streptococcus_pneumoniae-large.S_eulertigs.k_10.d_na.M_default	streptococcus_pneumoniae-large	eulertigs	10	na	default	0.05	0.02	0.03	94%	17304	0	0	0.062755
streptococcus_pneumoniae-large.S_eulertigs.k_10.d_na.M_ones	streptococcus_pneumoniae-large	eulertigs	10	na	ones	0.07	0.00	0.06	98%	12712	0	0	0.082363
streptococcus_pneumoniae-large.S_eulertigs.k_10.d_na.M_runs	streptococcus_pneumoniae-large	eulertigs	10	na	runs	0.22	0.04	0.17	99%	71744	0	0	0.227972
streptococcus_pneumoniae-large.S_eulertigs.k_10.d_na.M_runsapprox	streptococcus_pneumoniae-large	eulertigs	10	na	runsapprox	0.40	0.04	0.34	97%	71648	0	0	0.414156
streptococcus_pneumoniae-large.S_eulertigs.k_10.d_na.M_zeros	streptococcus_pneumoniae-large	eulertigs	10	na	zeros	0.10	0.01	0.06	75%	12712	1040	0	0.1084
streptococcus_pneumoniae-large.S_greedytigs.k_10.d_na.M_default	streptococcus_pneumoniae-large	greedytigs	10	na	default	0.06	0.02	0.03	92%	17280	0	0	0.072686
streptococcus_pneumoniae-large.S_greedytigs.k_10.d_na.M_ones	streptococcus_pneumoniae-large	greedytigs	10	na	ones	0.08	0.00	0.06	88%	12712	1032	0	0.090422
streptococcus_pneumoniae-large.S_greedytigs.k_10.d_na.M_runs	streptococcus_pneumoniae-large	greedytigs	10	na	runs	0.23	0.02	0.20	99%	71716	0	0	0.237211
streptococcus_pneumoniae-large.S_greedytigs.k_10.d_na.M_runsapprox	streptococcus_pneumoniae-large	greedytigs	10	na	runsapprox	0.38	0.06	0.31	98%	71648	0	0	0.393203
streptococcus_pneumoniae-large.S_greedytigs.k_10.d_na.M_zeros	streptococcus_pneumoniae-large	greedytigs	10	na	zeros	0.08	0.00	0.07	98%	12712	0	0	0.084442
streptococcus_pneumoniae-large.S_prophasm.k_10.d_na.M_default	streptococcus_pneumoniae-large	prophasm	10	na	default	0.06	0.00	0.05	94%	17520	0	0	0.075961
streptococcus_pneumoniae-large.S_prophasm.k_10.d_na.M_ones	streptococcus_pneumoniae-large	prophasm	10	na	ones	0.13	0.00	0.08	68%	12712	1080	0	0.134222
streptococcus_pneumoniae-large.S_prophasm.k_10.d_na.M_runs	streptococcus_pneumoniae-large	prophasm	10	na	runs	0.23	0.05	0.17	100%	71992	0	0	0.240335
streptococcus_pneumoniae-large.S_prophasm.k_10.d_na.M_runsapprox	streptococcus_pneumoniae-large	prophasm	10	na	runsapprox	0.40	0.05	0.34	99%	71944	0	0	0.406224
streptococcus_pneumoniae-large.S_prophasm.k_10.d_na.M_zeros	streptococcus_pneumoniae-large	prophasm	10	na	zeros	0.08	0.00	0.07	98%	12712	0	0	0.083874
streptococcus_pneumoniae-large.S_eulertigs.k_11.d_na.M_default	streptococcus_pneumoniae-large	eulertigs	11	na	default	0.08	0.01	0.05	87%	21768	0	0	0.088783
streptococcus_pneumoniae-large.S_eulertigs.k_11.d_na.M_ones	streptococcus_pneumoniae-large	eulertigs	11	na	ones	0.47	0.00	0.45	97%	38056	4160	0	0.478626
streptococcus_pneumoniae-large.S_eulertigs.k_11.d_na.M_runs	streptococcus_pneumoniae-large	eulertigs	11	na	runs	1.17	0.06	1.10	99%	235472	0	0	1.178909
streptococcus_pneumoniae-large.S_eulertigs.k_11.d_na.M_runsapprox	streptococcus_pneumoniae-large	eulertigs	11	na	runsapprox	1.98	0.13	1.83	99%	235908	0	0	1.997237
streptococcus_pneumoniae-large.S_eulertigs.k_11.d_na.M_zeros	streptococcus_pneumoniae-large	eulertigs	11	na	zeros	0.44	0.01	0.42	99%	38056	0	0	0.444182
streptococcus_pneumoniae-large.S_greedytigs.k_11.d_na.M_default	streptococcus_pneumoniae-large	greedytigs	11	na	default	0.07	0.02	0.04	91%	23532	0	0	0.078647
streptococcus_pneumoniae-large.S_greedytigs.k_11.d_na.M_ones	streptococcus_pneumoniae-large	greedytigs	11	na	ones	0.49	0.01	0.46	96%	38056	4120	0	0.501245
streptococcus_pneumoniae-large.S_greedytigs.k_11.d_na.M_runs	streptococcus_pneumoniae-large	greedytigs	11	na	runs	1.12	0.06	1.06	99%	235168	0	0	1.132177
streptococcus_pneumoniae-large.S_greedytigs.k_11.d_na.M_runsapprox	streptococcus_pneumoniae-large	greedytigs	11	na	runsapprox	1.96	0.10	1.84	99%	234900	0	0	1.976374
streptococcus_pneumoniae-large.S_greedytigs.k_11.d_na.M_zeros	streptococcus_pneumoniae-large	greedytigs	11	na	zeros	0.43	0.00	0.42	99%	38056	0	0	0.436915
streptococcus_pneumoniae-large.S_prophasm.k_11.d_na.M_default	streptococcus_pneumoniae-large	prophasm	11	na	default	0.09	0.02	0.06	87%	21636	0	0	0.106433
streptococcus_pneumoniae-large.S_prophasm.k_11.d_na.M_ones	streptococcus_pneumoniae-large	prophasm	11	na	ones	0.46	0.00	0.45	99%	38056	0	0	0.467808
streptococcus_pneumoniae-large.S_prophasm.k_11.d_na.M_runs	streptococcus_pneumoniae-large	prophasm	11	na	runs	1.21	0.08	1.12	99%	236420	0	0	1.219896
streptococcus_pneumoniae-large.S_prophasm.k_11.d_na.M_runsapprox	streptococcus_pneumoniae-large	prophasm	11	na	runsapprox	2.05	0.09	1.94	99%	237820	0	0	2.060524
streptococcus_pneumoniae-large.S_prophasm.k_11.d_na.M_zeros	streptococcus_pneumoniae-large	prophasm	11	na	zeros	0.47	0.00	0.44	95%	38056	4296	0	0.474693
streptococcus_pneumoniae-large.S_eulertigs.k_12.d_na.M_default	streptococcus_pneumoniae-large	eulertigs	12	na	default	0.41	0.05	0.32	91%	53484	0	0	0.433948
streptococcus_pneumoniae-large.S_eulertigs.k_12.d_na.M_ones	streptococcus_pneumoniae-large	eulertigs	12	na	ones	3.14	0.03	3.08	99%	141124	20640	0	3.15155
streptococcus_pneumoniae-large.S_eulertigs.k_12.d_na.M_runs	streptococcus_pneumoniae-large	eulertigs	12	na	runs	25.15	0.23	24.88	99%	983364	0	0	25.155269
streptococcus_pneumoniae-large.S_eulertigs.k_12.d_na.M_runsapprox	streptococcus_pneumoniae-large	eulertigs	12	na	runsapprox	12.16	0.37	11.72	99%	965860	0	0	12.170765
streptococcus_pneumoniae-large.S_eulertigs.k_12.d_na.M_zeros	streptococcus_pneumoniae-large	eulertigs	12	na	zeros	2.95	0.04	2.90	99%	141124	0	0	2.958884
streptococcus_pneumoniae-large.S_greedytigs.k_12.d_na.M_default	streptococcus_pneumoniae-large	greedytigs	12	na	default	0.10	0.02	0.06	83%	34364	0	0	0.122914
streptococcus_pneumoniae-large.S_greedytigs.k_12.d_na.M_ones	streptococcus_pneumoniae-large	greedytigs	12	na	ones	2.79	0.07	2.69	99%	141124	16744	0	2.794348
streptococcus_pneumoniae-large.S_greedytigs.k_12.d_na.M_runs	streptococcus_pneumoniae-large	greedytigs	12	na	runs	6.29	0.21	6.06	99%	907276	0	0	6.294113
streptococcus_pneumoniae-large.S_greedytigs.k_12.d_na.M_runsapprox	streptococcus_pneumoniae-large	greedytigs	12	na	runsapprox	9.89	0.41	9.43	99%	915436	0	0	9.903517
streptococcus_pneumoniae-large.S_greedytigs.k_12.d_na.M_zeros	streptococcus_pneumoniae-large	greedytigs	12	na	zeros	2.50	0.02	2.47	99%	141124	0	0	2.512072
streptococcus_pneumoniae-large.S_prophasm.k_12.d_na.M_default	streptococcus_pneumoniae-large	prophasm	12	na	default	0.37	0.03	0.31	92%	53584	0	0	0.391185
streptococcus_pneumoniae-large.S_prophasm.k_12.d_na.M_ones	streptococcus_pneumoniae-large	prophasm	12	na	ones	3.15	0.03	3.10	99%	141124	20672	0	3.163402
streptococcus_pneumoniae-large.S_prophasm.k_12.d_na.M_runs	streptococcus_pneumoniae-large	prophasm	12	na	runs	43.27	0.24	42.97	99%	998556	0	0	43.275348
streptococcus_pneumoniae-large.S_prophasm.k_12.d_na.M_runsapprox	streptococcus_pneumoniae-large	prophasm	12	na	runsapprox	12.25	0.38	11.79	99%	965936	0	0	12.266683
streptococcus_pneumoniae-large.S_prophasm.k_12.d_na.M_zeros	streptococcus_pneumoniae-large	prophasm	12	na	zeros	2.87	0.03	2.84	99%	141124	0	0	2.878923
streptococcus_pneumoniae-large.S_eulertigs.k_13.d_na.M_default	streptococcus_pneumoniae-large	eulertigs	13	na	default	2.74	0.13	1.98	77%	209312	0	0	2.826152
streptococcus_pneumoniae-large.S_eulertigs.k_13.d_na.M_ones	streptococcus_pneumoniae-large	eulertigs	13	na	ones	14.72	0.09	14.61	99%	278212	0	0	14.729322
streptococcus_pneumoniae-large.S_eulertigs.k_13.d_na.M_runs	streptococcus_pneumoniae-large	eulertigs	13	na	runs	2269.27	0.91	2265.34	99%	2869536	81704	0	2269.280037
streptococcus_pneumoniae-large.S_eulertigs.k_13.d_na.M_runsapprox	streptococcus_pneumoniae-large	eulertigs	13	na	runsapprox	54.53	1.02	53.27	99%	2532920	0	0	54.548802
streptococcus_pneumoniae-large.S_eulertigs.k_13.d_na.M_zeros	streptococcus_pneumoniae-large	eulertigs	13	na	zeros	14.99	0.09	14.88	99%	278212	0	0	15.00215
streptococcus_pneumoniae-large.S_greedytigs.k_13.d_na.M_default	streptococcus_pneumoniae-large	greedytigs	13	na	default	0.32	0.04	0.07	38%	93088	0	0	0.36704
streptococcus_pneumoniae-large.S_greedytigs.k_13.d_na.M_ones	streptococcus_pneumoniae-large	greedytigs	13	na	ones	9.54	0.07	9.45	99%	278212	51488	0	9.553021
streptococcus_pneumoniae-large.S_greedytigs.k_13.d_na.M_runs	streptococcus_pneumoniae-large	greedytigs	13	na	runs	23.46	0.62	22.80	99%	2207156	0	0	23.46954
streptococcus_pneumoniae-large.S_greedytigs.k_13.d_na.M_runsapprox	streptococcus_pneumoniae-large	greedytigs	13	na	runsapprox	37.34	0.90	36.27	99%	2274792	0	0	37.352152
streptococcus_pneumoniae-large.S_greedytigs.k_13.d_na.M_zeros	streptococcus_pneumoniae-large	greedytigs	13	na	zeros	9.41	0.05	9.35	99%	278212	0	0	9.420504
streptococcus_pneumoniae-large.S_prophasm.k_13.d_na.M_default	streptococcus_pneumoniae-large	prophasm	13	na	default	2.75	0.10	2.01	76%	207676	0	0	2.828691
streptococcus_pneumoniae-large.S_prophasm.k_13.d_na.M_ones	streptococcus_pneumoniae-large	prophasm	13	na	ones	15.23	0.06	15.15	99%	278212	0	0	15.242187
streptococcus_pneumoniae-large.S_prophasm.k_13.d_na.M_runs	streptococcus_pneumoniae-large	prophasm	13	na	runs	3186.95	0.98	3180.62	99%	2948464	0	0	3186.958187
streptococcus_pneumoniae-large.S_prophasm.k_13.d_na.M_runsapprox	streptococcus_pneumoniae-large	prophasm	13	na	runsapprox	55.54	1.33	53.90	99%	2533988	0	0	55.550987
streptococcus_pneumoniae-large.S_prophasm.k_13.d_na.M_zeros	streptococcus_pneumoniae-large	prophasm	13	na	zeros	13.48	0.10	13.35	99%	278212	0	0	13.484393
streptococcus_pneumoniae-large.S_eulertigs.k_14.d_na.M_default	streptococcus_pneumoniae-large	eulertigs	14	na	default	5.85	0.20	3.22	58%	382476	0	0	5.993902
streptococcus_pneumoniae-large.S_eulertigs.k_14.d_na.M_ones	streptococcus_pneumoniae-large	eulertigs	14	na	ones	34.89	0.21	34.62	99%	552608	155368	0	34.901043
streptococcus_pneumoniae-large.S_eulertigs.k_14.d_na.M_runs	streptococcus_pneumoniae-large	eulertigs	14	na	runs	4164.93	2.62	4155.12	99%	5012500	0	0	4164.935252
streptococcus_pneumoniae-large.S_eulertigs.k_14.d_na.M_runsapprox	streptococcus_pneumoniae-large	eulertigs	14	na	runsapprox	94.26	1.85	92.05	99%	4698296	0	0	94.272434
streptococcus_pneumoniae-large.S_eulertigs.k_14.d_na.M_zeros	streptococcus_pneumoniae-large	eulertigs	14	na	zeros	30.29	0.15	30.10	99%	552648	0	0	30.297277
streptococcus_pneumoniae-large.S_greedytigs.k_14.d_na.M_default	streptococcus_pneumoniae-large	greedytigs	14	na	default	1.08	0.10	0.11	20%	158212	0	0	1.164622
streptococcus_pneumoniae-large.S_greedytigs.k_14.d_na.M_ones	streptococcus_pneumoniae-large	greedytigs	14	na	ones	18.82	0.13	18.67	99%	552652	0	0	18.826766
streptococcus_pneumoniae-large.S_greedytigs.k_14.d_na.M_runs	streptococcus_pneumoniae-large	greedytigs	14	na	runs	65.74	0.92	64.75	99%	4390504	0	0	65.750474
streptococcus_pneumoniae-large.S_greedytigs.k_14.d_na.M_runsapprox	streptococcus_pneumoniae-large	greedytigs	14	na	runsapprox	67.10	1.81	65.02	99%	4530312	0	0	67.11239
streptococcus_pneumoniae-large.S_greedytigs.k_14.d_na.M_zeros	streptococcus_pneumoniae-large	greedytigs	14	na	zeros	18.97	0.15	18.80	99%	552652	0	0	18.980976
streptococcus_pneumoniae-large.S_prophasm.k_14.d_na.M_default	streptococcus_pneumoniae-large	prophasm	14	na	default	6.38	0.22	3.72	61%	379776	0	0	6.538903
streptococcus_pneumoniae-large.S_prophasm.k_14.d_na.M_ones	streptococcus_pneumoniae-large	prophasm	14	na	ones	30.33	0.16	30.11	99%	552648	155368	0	30.338084
streptococcus_pneumoniae-large.S_prophasm.k_14.d_na.M_runs	streptococcus_pneumoniae-large	prophasm	14	na	runs	7283.64	2.70	7271.69	99%	5121128	0	0	7283.647567
streptococcus_pneumoniae-large.S_prophasm.k_14.d_na.M_runsapprox	streptococcus_pneumoniae-large	prophasm	14	na	runsapprox	106.51	2.26	103.80	99%	4540544	0	0	106.523569
streptococcus_pneumoniae-large.S_prophasm.k_14.d_na.M_zeros	streptococcus_pneumoniae-large	prophasm	14	na	zeros	28.16	0.19	27.93	99%	552648	0	0	28.170891
streptococcus_pneumoniae-large.S_eulertigs.k_15.d_na.M_default	streptococcus_pneumoniae-large	eulertigs	15	na	default	7.68	0.23	3.62	50%	391772	0	0	7.865011
streptococcus_pneumoniae-large.S_eulertigs.k_15.d_na.M_ones	streptococcus_pneumoniae-large	eulertigs	15	na	ones	40.87	0.15	40.67	99%	552652	0	0	40.879713
streptococcus_pneumoniae-large.S_eulertigs.k_15.d_na.M_runs	streptococcus_pneumoniae-large	eulertigs	15	na	runs	1192.14	1.84	1188.22	99%	5224324	0	0	1192.152744
streptococcus_pneumoniae-large.S_eulertigs.k_15.d_na.M_runsapprox	streptococcus_pneumoniae-large	eulertigs	15	na	runsapprox	106.75	2.28	104.21	99%	5021252	0	0	106.760615
streptococcus_pneumoniae-large.S_eulertigs.k_15.d_na.M_zeros	streptococcus_pneumoniae-large	eulertigs	15	na	zeros	38.81	0.21	38.52	99%	552648	177640	0	38.814718
streptococcus_pneumoniae-large.S_greedytigs.k_15.d_na.M_default	streptococcus_pneumoniae-large	greedytigs	15	na	default	1.78	0.10	0.21	17%	191632	0	0	1.886022
streptococcus_pneumoniae-large.S_greedytigs.k_15.d_na.M_ones	streptococcus_pneumoniae-large	greedytigs	15	na	ones	25.03	0.10	24.89	99%	552652	0	0	25.042229
streptococcus_pneumoniae-large.S_greedytigs.k_15.d_na.M_runs	streptococcus_pneumoniae-large	greedytigs	15	na	runs	89.60	1.23	88.23	99%	4828904	119312	0	89.614093
streptococcus_pneumoniae-large.S_greedytigs.k_15.d_na.M_runsapprox	streptococcus_pneumoniae-large	greedytigs	15	na	runsapprox	81.15	1.76	79.07	99%	4989508	0	0	81.165298
streptococcus_pneumoniae-large.S_greedytigs.k_15.d_na.M_zeros	streptococcus_pneumoniae-large	greedytigs	15	na	zeros	25.97	0.11	25.82	99%	552612	0	0	25.976871
streptococcus_pneumoniae-large.S_prophasm.k_15.d_na.M_default	streptococcus_pneumoniae-large	prophasm	15	na	default	6.50	0.31	3.05	51%	391532	0	0	6.679524
streptococcus_pneumoniae-large.S_prophasm.k_15.d_na.M_ones	streptococcus_pneumoniae-large	prophasm	15	na	ones	39.75	0.21	39.48	99%	552636	177640	0	39.764006
streptococcus_pneumoniae-large.S_prophasm.k_15.d_na.M_runs	streptococcus_pneumoniae-large	prophasm	15	na	runs	2170.11	2.22	2164.99	99%	5297452	0	0	2170.114935
streptococcus_pneumoniae-large.S_prophasm.k_15.d_na.M_runsapprox	streptococcus_pneumoniae-large	prophasm	15	na	runsapprox	112.45	2.34	109.63	99%	5034576	0	0	112.462179
streptococcus_pneumoniae-large.S_prophasm.k_15.d_na.M_zeros	streptococcus_pneumoniae-large	prophasm	15	na	zeros	36.54	0.17	36.33	99%	552652	0	0	36.54539
streptococcus_pneumoniae-large.S_eulertigs.k_16.d_na.M_default	streptococcus_pneumoniae-large	eulertigs	16	na	default	5.64	0.16	2.53	47%	324248	0	0	5.814869
streptococcus_pneumoniae-large.S_eulertigs.k_16.d_na.M_ones	streptococcus_pneumoniae-large	eulertigs	16	na	ones	33.75	0.25	33.44	99%	1101532	168976	0	33.759047
streptococcus_pneumoniae-large.S_eulertigs.k_16.d_na.M_runs	streptococcus_pneumoniae-large	eulertigs	16	na	runs	164.75	1.39	163.07	99%	6708376	0	0	164.757135
streptococcus_pneumoniae-large.S_eulertigs.k_16.d_na.M_runsapprox	streptococcus_pneumoniae-large	eulertigs	16	na	runsapprox	93.65	2.23	91.01	99%	6789456	0	0	93.66582
streptococcus_pneumoniae-large.S_eulertigs.k_16.d_na.M_zeros	streptococcus_pneumoniae-large	eulertigs	16	na	zeros	33.85	0.21	33.59	99%	1101532	0	0	33.855662
streptococcus_pneumoniae-large.S_greedytigs.k_16.d_na.M_default	streptococcus_pneumoniae-large	greedytigs	16	na	default	2.16	0.08	0.40	22%	188980	0	0	2.287856
streptococcus_pneumoniae-large.S_greedytigs.k_16.d_na.M_ones	streptococcus_pneumoniae-large	greedytigs	16	na	ones	26.86	0.24	26.56	99%	1101532	129344	0	26.865924
streptococcus_pneumoniae-large.S_greedytigs.k_16.d_na.M_runs	streptococcus_pneumoniae-large	greedytigs	16	na	runs	70.42	1.34	68.99	99%	6769256	0	0	70.433266
streptococcus_pneumoniae-large.S_greedytigs.k_16.d_na.M_runsapprox	streptococcus_pneumoniae-large	greedytigs	16	na	runsapprox	89.14	2.39	86.39	99%	6897112	0	0	89.152572
streptococcus_pneumoniae-large.S_greedytigs.k_16.d_na.M_zeros	streptococcus_pneumoniae-large	greedytigs	16	na	zeros	27.17	0.19	26.95	99%	1101532	0	0	27.178852
streptococcus_pneumoniae-large.S_prophasm.k_16.d_na.M_default	streptococcus_pneumoniae-large	prophasm	16	na	default	5.33	0.25	2.15	45%	326796	0	0	5.485686
streptococcus_pneumoniae-large.S_prophasm.k_16.d_na.M_ones	streptococcus_pneumoniae-large	prophasm	16	na	ones	34.69	0.24	34.38	99%	1101532	168976	0	34.695327
streptococcus_pneumoniae-large.S_prophasm.k_16.d_na.M_runs	streptococcus_pneumoniae-large	prophasm	16	na	runs	255.96	1.49	254.04	99%	6736488	0	0	255.97143
streptococcus_pneumoniae-large.S_prophasm.k_16.d_na.M_runsapprox	streptococcus_pneumoniae-large	prophasm	16	na	runsapprox	87.18	1.96	85.04	99%	6792796	0	0	87.193696
streptococcus_pneumoniae-large.S_prophasm.k_16.d_na.M_zeros	streptococcus_pneumoniae-large	prophasm	16	na	zeros	33.01	0.20	32.77	99%	1101532	0	0	33.022207
streptococcus_pneumoniae-large.S_eulertigs.k_17.d_na.M_default	streptococcus_pneumoniae-large	eulertigs	17	na	default	4.49	0.12	1.76	42%	262912	0	0	4.649228
streptococcus_pneumoniae-large.S_eulertigs.k_17.d_na.M_ones	streptococcus_pneumoniae-large	eulertigs	17	na	ones	30.86	0.19	30.63	99%	1101532	0	0	30.870809
streptococcus_pneumoniae-large.S_eulertigs.k_17.d_na.M_runs	streptococcus_pneumoniae-large	eulertigs	17	na	runs	63.20	1.44	61.67	99%	6839476	156088	0	63.208569
streptococcus_pneumoniae-large.S_eulertigs.k_17.d_na.M_runsapprox	streptococcus_pneumoniae-large	eulertigs	17	na	runsapprox	88.20	2.19	85.65	99%	6870820	0	0	88.203675
streptococcus_pneumoniae-large.S_eulertigs.k_17.d_na.M_zeros	streptococcus_pneumoniae-large	eulertigs	17	na	zeros	34.71	0.24	34.43	99%	1101508	0	0	34.714297
streptococcus_pneumoniae-large.S_greedytigs.k_17.d_na.M_default	streptococcus_pneumoniae-large	greedytigs	17	na	default	2.33	0.12	0.45	24%	186568	0	0	2.455117
streptococcus_pneumoniae-large.S_greedytigs.k_17.d_na.M_ones	streptococcus_pneumoniae-large	greedytigs	17	na	ones	27.68	0.26	27.37	99%	1101532	131888	0	27.690421
streptococcus_pneumoniae-large.S_greedytigs.k_17.d_na.M_runs	streptococcus_pneumoniae-large	greedytigs	17	na	runs	63.87	1.49	62.30	99%	6904884	0	0	63.878371
streptococcus_pneumoniae-large.S_greedytigs.k_17.d_na.M_runsapprox	streptococcus_pneumoniae-large	greedytigs	17	na	runsapprox	89.89	2.35	87.18	99%	6992532	0	0	89.899236
